Typ;Flurkarten;LU_x;LU_y;LO_x;LO_y;RO_x;RO_y;RU_x;RU_y
Württembergische Flurkarten;SO 08946;555344.6517;5272183.162;555344.0147;5273328.37;556489.2519;5273329.02;556489.9144;5272183.797
Württembergische Flurkarten;SO 08947;556489.9144;5272183.797;556489.2519;5273329.02;557634.5283;5273329.665;557635.1816;5272184.455
Württembergische Flurkarten;SO 09032;539312.0251;5271028.605;539311.3623;5272173.797;540456.6057;5272174.464;540457.2675;5271029.27
Württembergische Flurkarten;SO 09033;540457.2675;5271029.27;540456.6057;5272174.464;541601.8567;5272175.157;541602.5012;5271029.949
Württembergische Flurkarten;SO 09034;541602.5012;5271029.949;541601.8567;5272175.157;542747.0939;5272175.825;542747.7264;5271030.615
Württembergische Flurkarten;SO 09035;542747.7264;5271030.615;542747.0939;5272175.825;543892.3262;5272176.479;543892.9773;5271031.297
Württembergische Flurkarten;SO 09036;543892.9773;5271031.297;543892.3262;5272176.479;545037.5764;5272177.133;545038.1948;5271031.946
Württembergische Flurkarten;SO 09037;545038.1948;5271031.946;545037.5764;5272177.133;546182.7982;5272177.809;546183.4529;5271032.622
Württembergische Flurkarten;SO 09038;546183.4529;5271032.622;546182.7982;5272177.809;547328.0331;5272178.485;547328.6913;5271033.326
Württembergische Flurkarten;SO 09039;547328.6913;5271033.326;547328.0331;5272178.485;548473.2718;5272179.157;548473.9232;5271033.978
Württembergische Flurkarten;SO 09040;548473.9232;5271033.978;548473.2718;5272179.157;549618.4895;5272179.829;549619.149;5271034.632
Württembergische Flurkarten;SO 09043;551909.6088;5271035.952;551908.9424;5272181.197;553054.1793;5272181.817;553054.849;5271036.611
Württembergische Flurkarten;SO 09133;540457.9161;5269884.072;540457.2675;5271029.27;541602.5012;5271029.949;541603.1561;5269884.737
Württembergische Flurkarten;SO 09134;541603.1561;5269884.737;541602.5012;5271029.949;542747.7264;5271030.615;542748.4033;5269885.411
Württembergische Flurkarten;SO 09135;542748.4033;5269885.411;542747.7264;5271030.615;543892.9773;5271031.297;543893.6334;5269886.085
Württembergische Flurkarten;SO 09136;543893.6334;5269886.085;543892.9773;5271031.297;545038.1948;5271031.946;545038.8804;5269886.761
Württembergische Flurkarten;SO 09137;545038.8804;5269886.761;545038.1948;5271031.946;546183.4529;5271032.622;546184.1141;5269887.456
Württembergische Flurkarten;SO 09138;546184.1141;5269887.456;546183.4529;5271032.622;547328.6913;5271033.326;547329.3422;5269888.161
Württembergische Flurkarten;SO 09139;547329.3422;5269888.161;547328.6913;5271033.326;548473.9232;5271033.978;548474.5761;5269888.788
Württembergische Flurkarten;SO 09140;548474.5761;5269888.788;548473.9232;5271033.978;549619.149;5271034.632;549619.8023;5269889.433
Württembergische Flurkarten;SO 09237;545039.5267;5268741.554;545038.8804;5269886.761;546184.1141;5269887.456;546184.772;5268742.251
Württembergische Flurkarten;SO 09238;546184.772;5268742.251;546184.1141;5269887.456;547329.3422;5269888.161;547329.9937;5268742.914
Württembergische Flurkarten;SW 00101;502606.3216;5372930.247;502605.6608;5374075.434;503750.8535;5374076.105;503751.5292;5372930.912
Württembergische Flurkarten;SW 00102;501461.1298;5372929.564;501460.4772;5374074.747;502605.6608;5374075.434;502606.3216;5372930.247
Württembergische Flurkarten;SW 00103;500315.9133;5372928.889;500315.2544;5374074.088;501460.4772;5374074.747;501461.1298;5372929.564
Württembergische Flurkarten;SW 00104;499170.6997;5372928.217;499170.0246;5374073.427;500315.2544;5374074.088;500315.9133;5372928.889
Württembergische Flurkarten;SW 00105;498025.4714;5372927.541;498024.8287;5374072.749;499170.0246;5374073.427;499170.6997;5372928.217
Württembergische Flurkarten;SW 00106;496880.2799;5372926.899;496879.6246;5374072.101;498024.8287;5374072.749;498025.4714;5372927.541
Württembergische Flurkarten;SW 00107;495735.0781;5372926.224;495734.4136;5374071.436;496879.6246;5374072.101;496880.2799;5372926.899
Württembergische Flurkarten;SW 00108;494589.8718;5372925.587;494589.2133;5374070.753;495734.4136;5374071.436;495735.0781;5372926.224
Württembergische Flurkarten;SW 00109;493444.6802;5372924.916;493444.0374;5374070.066;494589.2133;5374070.753;494589.8718;5372925.587
Württembergische Flurkarten;SW 00110;492299.4703;5372924.244;492298.8123;5374069.419;493444.0374;5374070.066;493444.6802;5372924.916
Württembergische Flurkarten;SW 00111;491154.2809;5372923.579;491153.5938;5374068.761;492298.8123;5374069.419;492299.4703;5372924.244
Württembergische Flurkarten;SW 01126;473982.2457;5361461.256;473981.5875;5362606.589;475126.9281;5362607.271;475127.4476;5361461.867
Württembergische Flurkarten;SW 01423;477420.2222;5358027.471;477419.5182;5359172.764;478564.5958;5359173.604;478565.445;5358028.213
Württembergische Flurkarten;SW 01424;476274.9299;5358026.773;476274.317;5359172.033;477419.5182;5359172.764;477420.2222;5358027.471
Württembergische Flurkarten;SW 01425;475129.9573;5358026.241;475129.0321;5359171.373;476274.317;5359172.033;476274.9299;5358026.773
Württembergische Flurkarten;SW 01426;473984.7715;5358025.587;473983.8275;5359170.692;475129.0321;5359171.373;475129.9573;5358026.241
Württembergische Flurkarten;SW 01427;472839.4421;5358024.855;472838.6398;5359169.899;473983.8275;5359170.692;473984.7715;5358025.587
Württembergische Flurkarten;SW 01428;471694.1312;5358024.134;471693.418;5359169.235;472838.6398;5359169.899;472839.4421;5358024.855
Württembergische Flurkarten;SW 01429;470549.0573;5358023.397;470548.395;5359168.59;471693.418;5359169.235;471694.1312;5358024.134
Württembergische Flurkarten;SW 01430;469403.8832;5358022.928;469403.2156;5359168.055;470548.395;5359168.59;470549.0573;5358023.397
Württembergische Flurkarten;SW 01431;468258.73;5358022.311;468258.112;5359167.405;469403.2156;5359168.055;469403.8832;5358022.928
Württembergische Flurkarten;SW 01432;467113.2903;5358021.412;467112.8402;5359166.558;468258.112;5359167.405;468258.73;5358022.311
Württembergische Flurkarten;SW 01433;465968.112;5358020.779;465967.5627;5359165.897;467112.8402;5359166.558;467113.2903;5358021.412
Württembergische Flurkarten;SW 01434;464823.0404;5358020.135;464822.3146;5359165.324;465967.5627;5359165.897;465968.112;5358020.779
Württembergische Flurkarten;SW 01435;463677.9963;5358019.409;463677.182;5359164.642;464822.3146;5359165.324;464823.0404;5358020.135
Württembergische Flurkarten;SW 01436;462532.767;5358018.859;462531.8881;5359163.958;463677.182;5359164.642;463677.9963;5358019.409
Württembergische Flurkarten;SW 01437;461387.3869;5358018.249;461386.7275;5359163.408;462531.8881;5359163.958;462532.767;5358018.859
Württembergische Flurkarten;SW 01438;460242.1799;5358017.513;460241.5305;5359162.622;461386.7275;5359163.408;461387.3869;5358018.249
Württembergische Flurkarten;SW 01439;459096.9884;5358017.071;459096.4549;5359162.06;460241.5305;5359162.622;460242.1799;5358017.513
Württembergische Flurkarten;SW 01440;457951.8089;5358016.277;457951.3621;5359161.243;459096.4549;5359162.06;459096.9884;5358017.071
Württembergische Flurkarten;SW 01441;456806.8088;5358015.637;456806.1814;5359160.702;457951.3621;5359161.243;457951.8089;5358016.277
Württembergische Flurkarten;SW 01442;455661.6462;5358014.956;455661.0067;5359160.168;456806.1814;5359160.702;456806.8088;5358015.637
Württembergische Flurkarten;SW 01443;454516.6268;5358014.513;454516.1402;5359159.741;455661.0067;5359160.168;455661.6462;5358014.956
Württembergische Flurkarten;SW 01444;453371.5427;5358013.999;453370.6102;5359159.319;454516.1402;5359159.741;454516.6268;5358014.513
Württembergische Flurkarten;SW 01445;452226.2482;5358013.32;452225.5536;5359158.636;453370.6102;5359159.319;453371.5427;5358013.999
Württembergische Flurkarten;SW 01446;451081.0207;5358012.597;451080.2904;5359157.957;452225.5536;5359158.636;452226.2482;5358013.32
Württembergische Flurkarten;SW 01501;502615.6426;5356897.47;502614.9748;5358042.671;503760.1814;5358043.345;503760.8375;5356898.131
Württembergische Flurkarten;SW 01502;501470.4207;5356896.799;501469.7805;5358042.007;502614.9748;5358042.671;502615.6426;5356897.47
Württembergische Flurkarten;SW 01503;500325.2291;5356896.107;500324.569;5358041.316;501469.7805;5358042.007;501470.4207;5356896.799
Württembergische Flurkarten;SW 01504;499179.8652;5356895.113;499179.3673;5358040.619;500324.569;5358041.316;500325.2291;5356896.107
Württembergische Flurkarten;SW 01505;498034.6519;5356894.516;498034.1507;5358039.94;499179.3673;5358040.619;499179.8652;5356895.113
Württembergische Flurkarten;SW 01506;496889.5273;5356893.804;496888.9368;5358039.278;498034.1507;5358039.94;498034.6519;5356894.516
Württembergische Flurkarten;SW 01507;495744.2853;5356893.164;495743.7325;5358038.614;496888.9368;5358039.278;496889.5273;5356893.804
Württembergische Flurkarten;SW 01508;494599.0114;5356892.241;494598.4422;5358037.382;495743.7325;5358038.614;495744.2853;5356893.164
Württembergische Flurkarten;SW 01509;493454.0943;5356891.437;493453.4142;5358036.685;494598.4422;5358037.382;494599.0114;5356892.241
Württembergische Flurkarten;SW 02549;447652.7861;5345413.752;447652.1546;5346558.723;448797.4011;5346559.458;448797.7409;5345414.16
Württembergische Flurkarten;SW 01723;477422.0352;5354591.769;477421.4453;5355736.981;478566.6479;5355737.685;478567.393;5354592.549
Württembergische Flurkarten;SW 01724;476276.947;5354591.114;476276.3032;5355736.288;477421.4453;5355736.981;477422.0352;5354591.769
Württembergische Flurkarten;SW 01725;475131.9406;5354590.481;475131.2773;5355735.703;476276.3032;5355736.288;476276.947;5354591.114
Württembergische Flurkarten;SW 01726;473986.7343;5354589.762;473986.0769;5355735.03;475131.2773;5355735.703;475131.9406;5354590.481
Württembergische Flurkarten;SW 01727;472841.4609;5354589.132;472840.7395;5355734.316;473986.0769;5355735.03;473986.7343;5354589.762
Württembergische Flurkarten;SW 01728;471696.2979;5354588.479;471695.5135;5355733.58;472840.7395;5355734.316;472841.4609;5354589.132
Württembergische Flurkarten;SW 01729;470551.0511;5354587.655;470550.3263;5355733.016;471695.5135;5355733.58;471696.2979;5354588.479
Württembergische Flurkarten;SW 01730;469405.5722;5354587.056;469405.0958;5355732.499;470550.3263;5355733.016;470551.0511;5354587.655
Württembergische Flurkarten;SW 01731;468260.4432;5354586.568;468259.908;5355731.981;469405.0958;5355732.499;469405.5722;5354587.056
Württembergische Flurkarten;SW 01732;467115.3241;5354586.085;467114.771;5355731.283;468259.908;5355731.981;468260.4432;5354586.568
Württembergische Flurkarten;SW 01733;465970.2401;5354585.384;465969.5537;5355730.494;467114.771;5355731.283;467115.3241;5354586.085
Württembergische Flurkarten;SW 01734;464825.0352;5354584.681;464824.3322;5355729.823;465969.5537;5355730.494;465970.2401;5354585.384
Württembergische Flurkarten;SW 01735;463679.8553;5354584.038;463679.1423;5355729.165;464824.3322;5355729.823;464825.0352;5354584.681
Württembergische Flurkarten;SW 01736;462534.607;5354583.339;462534.0077;5355728.559;463679.1423;5355729.165;463679.8553;5354584.038
Württembergische Flurkarten;SW 01737;461389.5133;5354582.772;461388.9189;5355728.03;462534.0077;5355728.559;462534.607;5354583.339
Württembergische Flurkarten;SW 01738;460244.2637;5354582.183;460243.7398;5355727.234;461388.9189;5355728.03;461389.5133;5354582.772
Württembergische Flurkarten;SW 01739;459099.1586;5354581.49;459098.3761;5355726.514;460243.7398;5355727.234;460244.2637;5354582.183
Württembergische Flurkarten;SW 01740;457953.897;5354580.794;457953.1745;5355725.978;459098.3761;5355726.514;459099.1586;5354581.49
Württembergische Flurkarten;SW 01741;456808.6409;5354580.334;456808.0261;5355725.422;457953.1745;5355725.978;457953.897;5354580.794
Württembergische Flurkarten;SW 01742;455663.6555;5354579.769;455663.0641;5355724.888;456808.0261;5355725.422;456808.6409;5354580.334
Württembergische Flurkarten;SW 01743;454518.5723;5354579.175;454517.939;5355724.145;455663.0641;5355724.888;455663.6555;5354579.769
Württembergische Flurkarten;SW 01744;453373.5696;5354578.577;453372.9617;5355723.3;454517.939;5355724.145;454518.5723;5354579.175
Württembergische Flurkarten;SW 01745;452228.4726;5354577.969;452227.784;5355722.689;453372.9617;5355723.3;453373.5696;5354578.577
Württembergische Flurkarten;SW 01801;502617.8468;5353461.27;502617.0596;5354606.469;503762.2589;5354607.161;503762.9363;5353462.043
Württembergische Flurkarten;SW 01802;501472.74;5353460.68;501471.7457;5354605.76;502617.0596;5354606.469;502617.8468;5353461.27
Württembergische Flurkarten;SW 01803;500327.2291;5353459.979;500326.54;5354605.379;501471.7457;5354605.76;501472.74;5353460.68
Württembergische Flurkarten;SW 01804;499182.2218;5353459.188;499181.3391;5354604.59;500326.54;5354605.379;500327.2291;5353459.979
Württembergische Flurkarten;SW 01805;498036.817;5353458.495;498036.2231;5354603.81;499181.3391;5354604.59;499182.2218;5353459.188
Württembergische Flurkarten;SW 01806;496891.3911;5353457.908;496890.7995;5354603.027;498036.2231;5354603.81;498036.817;5353458.495
Württembergische Flurkarten;SW 01807;495746.2658;5353457.116;495745.6006;5354602.139;496890.7995;5354603.027;496891.3911;5353457.908
Württembergische Flurkarten;SW 01808;494601.1646;5353456.353;494600.5389;5354601.566;495745.6006;5354602.139;495746.2658;5353457.116
Württembergische Flurkarten;SW 01809;493456.1266;5353455.869;493455.4786;5354600.885;494600.5389;5354601.566;494601.1646;5353456.353
Württembergische Flurkarten;SW 01810;492310.9192;5353455.188;492310.3477;5354600.303;493455.4786;5354600.885;493456.1266;5353455.869
Württembergische Flurkarten;SW 02838;460251.4849;5341985.312;460250.7454;5343130.57;461396.0111;5343131.314;461396.6519;5341986.032
Württembergische Flurkarten;SW 00829;470544.8781;5364894.985;470544.1329;5366040.174;471689.2454;5366040.81;471689.9363;5364895.593
Württembergische Flurkarten;SW 00830;469399.6426;5364894.175;469398.9411;5366039.383;470544.1329;5366040.174;470544.8781;5364894.985
Württembergische Flurkarten;SW 00831;468254.6812;5364893.321;468253.8587;5366038.484;469398.9411;5366039.383;469399.6426;5364894.175
Württembergische Flurkarten;SW 00832;467109.4685;5364892.592;467108.7515;5366037.699;468253.8587;5366038.484;468254.6812;5364893.321
Württembergische Flurkarten;SW 00833;465964.256;5364891.999;465963.5283;5366037.209;467108.7515;5366037.699;467109.4685;5364892.592
Württembergische Flurkarten;SW 00834;464819.0819;5364891.382;464818.0762;5366036.818;465963.5283;5366037.209;465964.256;5364891.999
Württembergische Flurkarten;SW 00835;463673.6996;5364890.814;463672.9031;5366036.156;464818.0762;5366036.818;464819.0819;5364891.382
Württembergische Flurkarten;SW 00836;462528.5254;5364890.25;462527.844;5366035.422;463672.9031;5366036.156;463673.6996;5364890.814
Württembergische Flurkarten;SW 00837;461383.6017;5364889.461;461382.802;5366034.781;462527.844;5366035.422;462528.5254;5364890.25
Württembergische Flurkarten;SW 00838;460238.4618;5364888.801;460237.7566;5366034.112;461382.802;5366034.781;461383.6017;5364889.461
Württembergische Flurkarten;SW 00839;459093.3738;5364888.118;459092.7151;5366033.439;460237.7566;5366034.112;460238.4618;5364888.801
Württembergische Flurkarten;SW 00840;457948.2698;5364887.434;457947.5516;5366032.676;459092.7151;5366033.439;459093.3738;5364888.118
Württembergische Flurkarten;SW 00841;456802.7867;5364886.742;456802.0935;5366032.093;457947.5516;5366032.676;457948.2698;5364887.434
Württembergische Flurkarten;SW 00842;455657.0709;5364886.147;455656.6305;5366031.539;456802.0935;5366032.093;456802.7867;5364886.742
Württembergische Flurkarten;SW 00843;454511.7942;5364885.49;454510.8226;5366030.306;455656.6305;5366031.539;455657.0709;5364886.147
Württembergische Flurkarten;SW 00844;453366.715;5364884.699;453366.1759;5366029.895;454510.8226;5366030.306;454511.7942;5364885.49
Württembergische Flurkarten;SW 00845;452221.8351;5364884.451;452221.5505;5366029.574;453366.1759;5366029.895;453366.715;5364884.699
Württembergische Flurkarten;SW 00846;451076.6986;5364883.84;451076.0147;5366028.929;452221.5505;5366029.574;452221.8351;5364884.451
Württembergische Flurkarten;SW 00901;502611.7339;5363768.648;502611.0467;5364913.85;503756.2414;5364914.529;503756.9237;5363769.354
Württembergische Flurkarten;SW 00902;501466.5104;5363767.988;501465.846;5364913.189;502611.0467;5364913.85;502611.7339;5363768.648
Württembergische Flurkarten;SW 00903;500321.3007;5363767.326;500320.6228;5364912.524;501465.846;5364913.189;501466.5104;5363767.988
Württembergische Flurkarten;SW 00904;499176.0788;5363766.656;499175.4026;5364911.851;500320.6228;5364912.524;500321.3007;5363767.326
